datetime,source,url,title,content
2020-07-16,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6091.html,中国人民大学哲学院2020年面向港澳台研究生招生考核初试成绩公示及复试名单,哲学院2020年面向港澳台研究生招生考核初试成绩公示如下：
2020-07-15,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6090.html,中国人民大学哲学院“全国优秀大学生哲学夏令营2020”日程安排,受疫情影响，为最大限度减少人员聚集，降低感染风险，我院“全国优秀大学生哲学夏令营2020”活动采用网络远程在线方式举办，时间为2020年7月20日至25日，本次夏令营活动总体要求及日程安排如下：
2020-07-15,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6089.html,预告 | 人大哲学与认知科学明德讲坛第11期: “AI与情感”专题,
2020-07-13,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6088.html,中国人民大学哲学院“全国优秀大学生哲学夏令营2020”入营名单,马克思主义哲学专业：
2020-07-10,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6087.html,哲学院教职工志愿服务毕业生行李打包工作,哲学院教职工志愿服务毕业生行李打包工作
2020-07-08,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6086.html,刘大椿 等：《师夷长技》中国近现代科技转型的历史轨迹与哲学反思（第二卷）,本书为两卷本《中国近现代科技转型的历史轨迹与哲学反思》之第二卷。自晚清直至民国，内忧外患，形势艰危，国人自觉技不如人，学习西方，实现中国科技和教育从传统到近现代的转型，成为目标明确、锲而不舍的追求。此乃西学东渐第二波，被称为“师夷长技”。此百年间，思想杂呈，但对于师夷长技，却是愈挫愈坚。学习、移植、再造，不耻以对手为师，不畏惧险阻反复，科技和教育转型竟成国人无悔的基本选择。本书试图记叙和分析了这一艰难卓绝的历史实践。
2020-07-06,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6085.html,中国人民大学科研助理招聘启事,中国人民大学科研助理招聘启事
2020-07-05,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6084.html,2020年博士生复试成绩公示,中国人民大学2020年博士生复试成绩表
2020-07-03,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6082.html,罗安宪：我为什么直播讲《论语》和《道德经》？,
2020-07-03,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6081.html,哲学院支部入选首批校级党建“双创”样板支部培育创建单位和首批校级“双带头人”先锋岗培育创建单位,哲学院支部入选首批校级党建“双创”样板支部培育创建单位和
2020-07-03,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6080.html,2020年博士考试复试成绩公示,2020年博士考试复试成绩公示.docx
2020-07-03,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6083.html,欧阳谦：从“自我”到“他者”的伦理现象学转向,
2020-07-02,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6079.html,中国人民大学哲学院2020年面向港澳台研究生招生考核办法,"受疫情影响，为最大限度减少人员聚集，降低感染风险，我院2020年面向港澳台研究生招生考核采用网络远程在线考核方式。为保障招生考核科学有效、公平公正，根据中国人民大学2020年面向港澳台研究生招生考试方案及考生应试指南规定，我院招生考核办法如下：一、总体要求及考生准备考生应诚信应试，考生需签署《诚信应试承诺书》并承诺遵守相关约定及要求。考生要切实增强法制观念，提高法律意识，自觉学法知法、尊法守法，诚信考试，不参与涉考违法犯罪活动。考生应在考前按我院要求配备网络考核的软、硬件设备，并在规定的时间进行联网报到并调试。联网报到调试具体安排另行通知，请考生关注我院官网通知。考生准备：1.采集音频、视频的设备（电脑、手机等设备）和配件（电源、支架）若干，手机上须有摄像头，电脑上须有摄像头和麦克风，建议加装专业麦克风，摄像头清晰度不得低于标清720P（720*1280），并按照要求在设备中安装好必要软件。需要考生安装的软件要求如下：（1）腾讯会议手机端和电脑端均可在软件商店或软件管理中搜索“腾讯会议”进行下载安装。（2）钉钉手机端和电脑端均可在软件商店或软件管理中搜索“钉钉”进行下载安装，要求使用考生本人手机号注册并登陆。（3）微信手机端和电脑端均可在软件商店或软件管理中搜索“微信”进行下载安装。2.良好的网络环境，需保障有线宽带网、WIFI、4G网络等至少两种网络条件。3.在线考核一律采取“双机位”，具体机位对应软件将另行通知。（1）“第一机位”必须安装在电脑上，“第一机位”采集考生音、视频源（考生正前方）；“第二机位”采集考生“第一机位”显示器及考生所处环境的整体情况（右后方45°）。“第二机位”使用手机，须可自由移动，考试过程中考生须根据考官指令随时变换机位位置。考生音频视频必须根据考务工作人员要求进行开启，全程正面免冠朝向摄像头，保证头肩部及双手出现在视频画面正中间。不得佩戴口罩保证面部清晰可见，头发不可遮挡耳朵，不得戴耳机、耳饰。（2）双机位”涉及的硬件设备的电脑桌面以及手机不得存放任何与考试相关的任何电子资料。4.独立应试空间。选择独立、可封闭的空间，确保安静整洁，复试期间严禁他人进入考试独立空间，否则复试无效。除复试要求的设备和物品外，复试场所考生座位1.5米范围内不得存放任何与考试相关的书刊、报纸、资料、电子设备等。5.两个机位设备内严禁在考试同时打开任何与考试相关电子资料，否则按违纪处理。6.报名信息表、诚信应试承诺书及学历学位证书、学生证等资格审核材料。7.必要文具：外语答题纸（详见我校研究生院官网通知，http://pgs.ruc.edu.cn/info/1049/2372.htm,考生自行下载并打印备用），专业科目答题纸（见本通知附件，考生自行下载并打印4张及以上备用），黑色签字笔等，手机端提前下载扫描全能王并能熟练使用。8.考生须符合招生简章中的报考条件，考生须在7月7日（周二）下午17点之前将下述报考资格审查材料扫描件发送至rendazhexueyuan@163.com，邮件主题为“2020港澳台硕士生/博士生+报考专业+考生姓名+手机号”，规定时间前不发送材料者将视为自动放弃考试资格，不得参加线上报到和考试考核。有材料作假者，一经发现，后果自负。我院默认考生提交报考资格审查材料的邮箱为考生常用邮箱，并通过该邮箱向考生发送其他通知。须提交报考资格审查材料包括：A.身份证明材料（1）有效的身份证件正反面扫描件/照片（2）现场确认后打印的《报名信息表》扫描件/照片B.学历学位证明材料（1）往届生须提交有效的教育部认证报告电子文件及学历学位证书扫描件/照片、加盖公章的本科或硕士阶段成绩单扫描件/照片（2）应届生须提交每学期均已注册的学生证扫描件/照片、加盖公章的本科或硕士阶段成绩单扫描件/照片（3）在境外获得的学历、学位证书的考生须提交教育部留学服务中心的认证证书扫描件/照片（4）应届硕士毕业生复试时要签署“承诺书”，承诺在校期间未受过任何处分，各科成绩合格，能够按期取得硕士毕业证、硕士学位证。入学报到时，应届硕士毕业生如不能提交硕士毕业证书、硕士学位证书原件（境外接受高等教育的应届硕士毕业生如不能提交教育部留学服务中心认证的学历学位证书认证书），取消录取资格。C.考生本人签名的《诚信应试承诺书》扫描件D.有两名与报考专业相关的副教授以上或相当职称的学者书面推荐信E.请提供一名复试期间紧急联系人（包括姓名、手机号、与考生本人关系） 二、考核办法说明经我院研究生招生工作领导小组决定，我院2020年面向港澳台研究生招生考核分为初试和复试，具体考核内容和要求如下：（一）初试初试采用在线闭卷考试方式，其中：港澳台硕士生招生考试科目：外国语：满分100分，考试时长30分钟，考试时间为7月11日（上午线上测试，下午正式考试），具体要求及线上会议号详见我校后续通知。哲学基础：满分150分，考试时长30分钟，考试时间为7月12日下午，具体要求及线上会议号另行通知。哲学专题：满分150分，考试时长30分钟，考试时间为7月12日下午，具体要求及线上会议号另行通知。 港澳台博士生招生考试科目：外国语：满分100分，考试时间为7月11日（上午线上测试，下午正式考试），具体要求及线上会议号详见我校后续通知。专业一：满分100分，考试时长30分钟，考试时间为7月12日下午，具体要求及线上会议号另行通知。专业二：满分100分，考试时长30分钟，考试时间为7月12日下午，具体要求及线上会议号另行通知。 请注意：（1）未参加外国语线上测试者视为自动放弃外语笔试考试资格，不得参加正式考试。（2）对于初试各科考试均合格的考生，学院按照考生初试总成绩由高到低，确定进入复试的考生名单。 （二）复试复试为在线面试考核，其中：港澳台硕士生复试考核科目：专业水平及综合素质：满分150分，考试时间为7月18日上午，具体要求及线上会议号另行通知。外语听力和口语水平：满分50分，考试时间为7月18日上午，具体要求及线上会议号另行通知。以上两个考核科目合并进行，总时长30分钟。 港澳台博士生复试考核科目：专业水平及综合素质：满分150分，考试时间为7月18日上午，具体要求及线上会议号另行通知。外语听力和口语水平：满分50分，考试时间为7月18日上午，具体要求及线上会议号另行通知。以上两个考核科目合并进行，总时长30分钟。 请注意：跨学科报考博士的考生须在复试阶段加试两门专业课，两门加试科目的考核在同一时间单元进行，各占50分。具体安排另行通知。 三、成绩计算及录取原则所有考核结束后，学院将汇总考生初试和复试各科目成绩，并按照学校规定在我院网站公示。各科目成绩均合格者，将其各项科目成绩按照以下方式计算：总成绩=（初试总成绩/初试总成绩满分+复试总成绩/复试总成绩满分）*100拟录取考生均须经过我院规定的所有考核环节，我校将根据考生的报名资料、初试和复试总成绩、考生的科研能力情况、导师意见等，综合审查后择优录取。拟录取名单经我校研究生招生工作领导小组审议通过后按照教育部要求在中国人民大学研究生院官网(http://pgs.ruc.edu.cn/)或微信号rucyzb进行公示，考生可关注查询。未经公示的考生一律不得录取。最终录取名单须经教育部审核批准。 四、违规处理考生应诚信应试，对在考试过程中，违反诚信、违反应试相关规定者，无论何时，一经发现，将取消考试成绩或录取资格，触犯法律的，按有关法律法规进行处理。 五、咨询方式考生对港澳台研究生招生考试政策和过程存在疑问的，可实名邮件联系我们rendazhexueyuan@163.com进行反馈，我院只接收考生通过发送报考资格审查材料的邮箱所发送的咨询，请使用同一邮箱与我院联系。 附件：专业科目答题纸.pdf"
2020-07-01,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6076.html,哲学院召开2020届毕业生就业工作专班会,2020年6月30日下午，哲学院2020届毕业生就业工作专班会在人文楼500会议室召开。哲学院就业工作领导小组全体成员参加了会议。会议由党委副书记张鹏举主持。会议采取线上线下结合的视频会议方式进行。
2020-07-01,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6075.html,来自一位教师党员的倡议,寒假一别，没想到随后的半年都未在人大校园里与可爱的学生们再次相遇。
2020-07-01,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6074.html,臧峰宇：再现马克思正义论的思想原像,再现马克思正义论的思想原像——评《超越与回归：马克思主义正义理论研究》
2020-07-01,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6073.html,冯庆：《古典与青年》,《古典与青年》，冯庆著，北京：生活·读书·新知三联书店，2019年。
2020-07-01,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6077.html,哲学院党委理论学习中心组成员参加庆祝中国共产党成立99周年中国人民大学党委理论学习中心组（扩大）专题学习会暨党员代表座谈会,7月1日上午，中国人民大学庆祝中国共产党成立99周年党委理论学习中心组（扩大）专题学习会暨党员代表座谈会在明德主楼第一会议室召开。中国人民大学党委书记靳诺讲话，党委副书记、校长刘伟主持会议，全体在校校领导王利明、贺耀敏、郑水泉、刘元春、杜鹏、朱信凯、齐鹏飞出席。
2020-07-01,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6072.html,温海明：《周易明意》《道德经明意》,
2020-06-29,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6065.html,中国人民大学哲学院2020年宗教学专业(佛教文化、道教文化方向)课程研修班招生简章·北京,为提高各类在职（包括教内）人员的宗教学(佛教、道教文化)专业素质和理论水平，培养较高层次的宗教学(佛教、道教文化)方面的现代新型人才，以适应当代社会发展需要；同时，为了满足一般大众尤其是都市年轻知识群体对佛教和道教文化的了解、学习和提高的需要，中国人民大学哲学院和佛教（道教）文化研究中心积极发挥在宗教学教学及研究方面的全国领先优势，特举办2020年宗教学专业（佛教文化方向、道教文化方向）课程研修班。
2020-06-29,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6070.html,郝立新：陈先达：行走在时代与思想之间,
2020-06-29,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6071.html,哲学院党委副书记张鹏举同志获评北京高校优秀党务工作者,6月28日上午，北京高校庆祝中国共产党成立99周年表彰大会召开，北京市委常委、教育工委书记王宁，市委副秘书长郑登文及教育工委副书记、委员出席会议，市委教育工委常务副书记郑吉春主持会议，市委教育工委副书记、市教委主任刘宇辉宣读《关于表彰北京高校先进党组织、优秀共产党员、优秀党务工作者的决定》。
2020-06-29,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6063.html,中国人民大学哲学院2020年中国哲学专业课程研修班招生简章·北京,古往今来，历代伟人唯以修身，方可实现齐家、治国、平天下的宏图伟略。成就卓越管理者，通过修身，使其具有高远的志向，广博的学识，开阔的胸襟，超然的情怀，超前的理念，强烈的民族责任感。只有不断汲取传统智慧，方可成就卓越管理。
2020-06-29,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6064.html,中国人民大学哲学院2020年中国哲学专业课程研修班招生简章·宝鸡,古往今来，历代伟人唯以修身，方可实现齐家、治国、平天下的宏图伟略。成就卓越管理者，通过修身，使其具有高远的志向，广博的学识，开阔的胸襟，超然的情怀，超前的理念，强烈的民族责任感。只有不断汲取传统智慧，方可成就卓越管理。
2020-06-29,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6067.html,中国人民大学哲学院2020年宗教学专业课程研修班招生简章·上海,为提高在职人员的宗教学专业素质和理论水平，以适应当代社会转型与发展的需要，中国人民大学哲学院积极发挥在哲学和宗教学专业的教学和研究方面全国领先的优势，特举办2020年宗教学专业课程研修班（上海班）。
2020-06-29,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6066.html,中国人民大学哲学院2020年宗教学专业课程研修班招生简章·北京,为提高在职人员的宗教学专业素质和理论水平，以适应当代社会转型与发展的需要，中国人民大学哲学院积极发挥在哲学和宗教学专业的教学和研究方面全国领先的优势，特举办2020年宗教学专业课程研修班。
2020-06-29,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6069.html,中国人民大学哲学院2020年管理哲学专业课程研修班招生简章·深圳,中国人民大学是一所以人文社会科学为主的综合性研究型全国重点大学。学校是国家“985工程”和“211工程”重点建设的大学之一，在长期办学实践中成绩显著被誉为“我国人文社会科学高等教育领域的一面旗帜”。
2020-06-29,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6068.html,中国人民大学哲学院2020年美学专业课程研修班招生简章·北京,‘十七大’把“文化大发展、大繁荣”作为国家发展大计的重中之重；‘十一·五’规划纲要特别提出：要加快推动我国文化创意产业发展；加强文化创意产业人才培养和引进工作；‘十二·五’规划纲要再次将文化创意产业作为我国产业结构调整的重要突破口，被一再强调、提倡、宣传、贯彻。‘十七届六中全会’提出：建设社会主义文化强国，它将成为国家长期工作的指导思想和重心。
2020-06-27,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6062.html,哲学院举办2020届毕业生座谈会,
2020-06-25,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6059.html,哲学院本科联合党支部召开党员大会,
2020-06-25,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6061.html,回顾 | 陈学明：当今中国为什么还需要马克思主义,人大马克思主义哲学中国化系列讲座第二讲：“陈学明：当今中国为什么还需要马克思主义”讲座综述
2020-06-24,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6056.html,温海明：《比较境遇与中国哲学》,比较境遇与中国哲学（孔子研究院文库）（第一辑）人民出版社
2020-06-24,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6058.html,林美茂、黄世军：“公” “私” 相对性与 “元私” 的本质,“公”“私”相对性与“元私”的本质
2020-06-24,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6057.html,2020年中国人民大学“大学生创新实验计划”和“本科生科研基金”项目—哲学院拟推荐名单,2020年中国人民大学“大学生创新实验计划”和“本科生科研基金”项目
2020-06-22,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6054.html,最新！GDI大学一流学科排行榜（2020），人大哲学国内排名第一,6月15日，广州日报数据和数字化研究院（GDI智库）发布“GDI大学一流学科排行榜（2020）”（下称“2020学科榜”），人民网、光明网、中国教育在线等同时转发。GDI通过科学研究指数、人才培养指数、学科声誉指数和二次评估指数四大一级指标科学评价516所院校艺术类学科外的90个学科。2020学科榜”评价体系以前瞻性和引领性为目标，已发展成为具有独立性、公益性、权威性，并在国内外具有重要影响力的主流媒体大学排行榜。在2020年的哲学学科排名中，中国人民大学哲学专业国内排名榜首。
2020-06-22,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6053.html,刘大椿：科学技术哲学在中国的兴起与发展,中国科学技术哲学的学科建制性发展始于自然辩证法在中国的传播与发展，成熟于改革开放后，是中国社会发展新思维的重要提供者与变革参与者。迄今，中国科学技术哲学已成为对中国当代社会与思想影响深远的学科之一。
2020-06-22,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6055.html,GDI大学一流学科排行榜出炉，人大哲学稳居哲学学科榜榜首,6月15日，广州日报数据和数字化研究院（GDI智库）发布“GDI大学一流学科排行榜（2020）”（下称“2020学科榜”），通过科学研究指数、人才培养指数、学科声誉指数和二次评估指数四大一级指标科学评价516所院校艺术类学科外的90个学科。
2020-06-17,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6050.html,赵汀阳等 | 柏林论辩：天下制度的存在论论证及疑问,2019年11月4日，柏林自由大学哲学系举办关于赵汀阳《天下的当代性》德文版（Suhrkamp出版社）的讨论会，汉斯·费格(HansFeger)教授主持，赵汀阳做了开场发言并对每个发言人的问题做出回应。讨论涉及天下体系的基本原则和逻辑基础、应然与实然、平等和民主、人权和义务、博弈论应用等问题。由于篇幅所限，在此只选取了发言人的部分论点以及赵汀阳的回应。
2020-06-17,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6051.html,雷思温：“中介的消失”与我们时代的命运,“中介的消失”与我们时代的命运
2020-06-17,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6052.html,张立文：《国学的新视野和新诠释》,
2020-06-15,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6048.html,中国人民大学高层次党外代表人士赴北京市民族宗教事务委员会参加“专题研训”工作座谈会,6月8日，中国人民大学党委副书记、党委统战部部长郑水泉一行赴北京市民族宗教事务委员会参加“专题研训”工作座谈会。哲学院教授张风雷作为参加首批“专题研训”的高层次党外代表人士参加座谈。
2020-06-12,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6044.html,中国人民大学哲学院“全国优秀大学生哲学夏令营2020”报名通知,中国人民大学哲学院是国内哲学学科教学、科研和培养高级人才的重镇，是目前国内哲学院系中规模最大、学科配备最齐全、人才培养体系最完善的哲学院系。人大哲学院是国家文科基础学科（哲学）人才培养和科学研究基地、国家重点一级学科，拥有教育部人文社科重点研究基地伦理学与道德建设研究中心和佛教与宗教学理论研究所。2017年，哲学学科入选国家首批“双一流”学科建设名单。2019年，哲学专业入选“双万计划”国家级一流本科专业，伦理学专业入选“双万计划”北京市一流本科专业。2019年，哲学院获批教育部基础学科拔尖学生培养基地，入选全国首批“强基计划”。2017年以来，中国人民大学哲学学科在QS排行榜上连续三年蝉联中国大陆地区排名第一，最高世界排名32位。
2020-06-11,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6043.html,哲学院提前批学生志愿者返校,6月10日，我校提前批高年级学生骨干和学生志愿者顺利返校，党委书记靳诺、校长刘伟、党委副书记郑水泉、副校长朱信凯等校领导到学校东门迎接返校志愿者。哲学院院长臧峰宇、党委书记徐飞、党委副书记张鹏举等参加活动。
2020-06-10,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6042.html,预告 | 人大哲学与认知科学明德讲坛第10期： “知觉与表征”专题,
2020-06-06,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6040.html,哲学院2020年博士招生复试线上报到安排通知,哲学院2020年博士招生复试线上报到安排通知：
2020-06-05,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6039.html,回顾 | 谈谈毛泽东研究的客观性,人大马克思主义哲学中国化系列讲座第一期
2020-06-03,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6037.html,哲学院召开2019年度基层党支部书记 抓党建工作述职评议考核会,4月13号中午，哲学院召开2019年度基层党支部书记抓党建工作述职评议考核会。本次考核会采取全员述职、全员评价、述职材料互评的形式和机制。会议通过腾讯会议在线进行。
2020-06-03,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6038.html,[光明日报]陈先达：坚定信心 放眼未来,
2020-06-02,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6036.html,哲学院关于2020年五粮液教育基金奖学金、  阳光创业奖学金评审工作的方案和通知,哲学院关于2020年五粮液教育基金奖学金、
2020-06-02,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6035.html,第四届“茶道哲学优秀学位论文奖”评选活动通知,为鼓励在校生积极参与茶文化、茶道等涉茶相关领域的学术研究，培养茶道哲学的科研队伍和学术人才，中国人民大学茶道哲学研究所于2017年设立了“茶道哲学优秀学位论文奖”，于每年的4-5月期间对中国人民大学本科、硕士、博士应届毕业生完成的与茶道、茶文化相关的学位论文进行表彰和奖励。2020年第四届“茶道哲学优秀学位论文奖”评选活动的细则如下：
2020-05-31,phi.ruc.edu.cn,http://phi.ruc.edu.cn/Index/news_cont/id/6033.html,预告|人大伦理学论坛：人格观念的起源、发展及其基本内涵,报告题目：人格观念的起源、发展及其基本内涵
