Unnamed: 0,datetime,source,url,title,content
42,2019-12-11,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=186,Theory of Magnetoresistance in Three-Dimensional Dirac Materials,"Recently,negativelongitudinalmagnetoresistancehasbeenobservedinmosttopologicalDirac/Weylsemimetals,andsomeothertopologicalmaterials.Iwillpresentthemagneto-transporttheoryfortopologicalDiracmaterialsinthesemi-classicalregimeandquantuminterferenceregime.Inasemi-classicalregime,itisshownthatthelongitudinalmagnetoresistanceisnegativeandquadraticofaweakfieldBwhilethein-planetransversemagnetoresistanceispositiveandquadraticofB.TherelativemagnetoresistanceisinverselyquarticoftheFermiwavevectorandonlydeterminedbythedensityofchargecarriers,irrelevanttotheexternalscatteringsintheweakscatteringlimit.Thisintrinsicanisotropicmagnetoresistanceismeasurableinsystemswithlowercarrierdensityandhighmobility.Inthequantuminterferenceregime,aformulaofmagnetoconductivityispresentedformasslessandmassiveDiracfermionsinDiracmaterialsduetoquantuminterferenceofDiracfermionsinscalarimpurityscatteringpotentials.Itrevealsastrikingcrossoverfrompositivetonegativemagneto-resistivity,uncoveringstrongcompetitionbetweenweaklocalizatiodweakantilocalizationinmultipleCooperonmodesatdifferentchemicalpotentials,effectivemassesandfinitetemperatures.TheworkshedslightontheimportantroleofstrongcouplingoftheconductiodvalencebandsinthequantuminterferencetransportintopologicalnontrivialandtrivialDiracmaterials."
141,2019-12-04,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=187,Quantum phase transition of fracton topological orders,"Thefractontopologicalordersareanewtypeofstronglycorrelatedtopologicalphaseshostingfractionalexcitationswhichareimmobileormobileonlyinrestrictedsub-dimensionalspace.Inthistalk,Iwillintroducethequantumphasetransitioninthefractontopologicalorders.Afractontopologicalorderhasgroundstatedegeneracywhichscalesupwiththesystemsize.Thetopologicaltransitioninourstudyischaracterizedbythebreakingdownofthegroundstatedegeneracy.Iwillintroducehowtodevelopatheorytostudythephasetransitioninaclassoffractontopologicalorders,anddeterminethecriticalpointsofthephasetransition.Someuniversalresultswillbepresented."
130,2019-12-03,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=243,六角晶格上的Kitaev类型自旋液体理论研究取得重要进展,"近日，中国人民大学物理学系刘正鑫副教授组与瑞士保罗谢勒研究所的BruceNormand研究员合作，在六角晶格上的扩展Kitaev模型中发现一种新型无能隙的自旋液体相，被称为“邻Kitaev自旋液体”(ProximateKitaevSpinLiquid,以下简称PKSL，如图1所示)。这种新的自旋液体中的自旋子激发形成14个Majorana锥形，在磁场诱导下能实现两种大陈数的手征自旋液体。由于模型与实际材料密切相关，该研究对于实验上制备材料实现各种不同的自旋液体相具有重要的指导意义。该论文以“OneProximateKitaevSpinLiquidintheK-J-ΓModelontheHoneycombLattice”为题发表于2019年11月Phys.Rev.Lett.第123期，我系博士生王久才为第一作者[1]。"
53,2019-12-02,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=188,Universal Thermodynamic Signature of Self-dual Quantum Critical Points,
19,2019-11-27,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=410,2019-2020学年秋季学期博士学位答辩信息公示,1、
94,2019-11-20,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=339,校领导到理学院开展主题教育专题调研,
127,2019-11-18,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=244,于伟强教授课题组在一维Ising量子相变的实验研究中获得重要进展,近日，中国人民大学物理系于伟强教授课题组和俞榕教授课题组、李政道研究所吴建达课题组等多个团队合作，首次在低磁场中发现了一维横场Ising模型量子临界点。该研究成果以“QuantumCriticalityoftheIsing-likeScrewChainAntiferromagnetSrCo2V2O8 inaTransverseMagneticField”为题于2019年8月发表在《物理评论快报》上。
178,2019-11-13,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=189,Superconducting materials hosting nontrivial topology,"Topologicalsuperconductorshaveattractedtremendousinterestfor hostingMajoranaboundstatesontheirboundaries,whicharepotentialinrealizingquantumcomputations.Onepromisingapproachtoengineertopologicalsuperconductorsistodiscoverysuperconductorswithnontrivialtopologyintheirelectronicbandstructure.Inthistalk,Iwillintroduceourrecentworkonexplorationofsuchmaterials.Specifically,Iwillfirsttalkaboutourhigh-pressuremeasurementonthetopologicalnodal-linesemimetalSrAs3,whichinducesaLifshitztransitionbelow1GPaandthensuperconductivityat20.6GPaassociatedwithastructuralphasetransition.ThenewcubicSrAs3phaseisfoundtohostnotonlysuperconductivitybutalsoatopologicalcrystallineinsulatorstate.IthenwillintroduceourrecenthighmagneticfieldmagnetotransportmeasurementonthelayeredsuperconductorTaSe3,whichrevealstheexistenceofastrongtopologicalinsulatorstate."
37,2019-10-30,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=190,Experimental test of uncertainty relations,"Weexperimentallytestafewstate-dependentuncertaintyrelationsfortheproductaswellasthesumofvariancesoftwoincompatibleobservablesforphotonicqutrits.TheseuncertaintyrelationsareindependentofanyoptimizatiodstilltighterthantheRobertson-Schrodingeruncertaintyrelatiodotheronesexistinginthecurrentliteratures.Wealsotestthestate-dependentreverseuncertaintyrelationsforthesumofvariancesoftwoincompatibleobservables,whichimpliesaotheruniquefeatureofquantummechanics.Ourexperimentalresultsnotonlyfosterinsightintoafundamentallimitationofmeasurementsbutalsocontributetothestudyanuppertimelimitofquantumevolutions."
152,2019-10-29,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=278,中国人民大学物理系自旋-轨道耦合系列讲座第五讲,报告摘要：拓扑物态的发现是近年来凝聚态物理领域的重要突破，拓扑材料具有特征的体态和边缘态电子结构。角分辨光电子能谱（ARPES）是测量晶体电子结构最直接的实验手段，在判定拓扑物态和材料的研究中起到了关键的作用。自2015年，我们开展了对拓扑半金属和拓扑绝缘体材料电子结构的ARPES研究。在这个报告中，我将简单回顾近年来拓扑半金属领域材料的理论预言和ARPES实验验证的主要历程，其中也包括我们的一些工作。
175,2019-10-23,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=341,遇见·十年 | 理学院2009届校友返校活动圆满落幕,
115,2019-10-23,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=279,超小光子器件及混合集成,光子器件和电子器件发展模式类似，都是从分立器件到微米集成然后到纳米集成。介质光子器件损耗小，但由于衍射极限的限制，器件尺寸大。金属支持的表面等离激元具有亚波长束缚，但金属损耗大。针对这些问题，我们提出在单个亚波长表面等离激元波导上实现超小的高性能的复合金属-介质光子器件。整个光子器件尺寸小于波长，在表面等离激元损耗之前就完成了主要功能，比如激发、滤波、开关、分束、逻辑门、传感等，从而减小了表面等离激元损耗对光子器件性能的影响。然后，我们发展了多种混合集成工艺，解决了工艺兼容问题，把金属、介质等多个异质异构光子器件精确混合集成在一起，并从经典光源拓展到量子光源。混合集成可同时结合金属、介质、半导体和二维材料等多种材料的优势，有望实现高性能多功能混合集成光子芯片。
84,2019-10-23,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=280,混沌动力学的多尺度分析及应用,随着科学和技术向更大和更小的尺度迈进，在科学和技术的各个领域复杂数据都在快速增长。为了有效地处理这些数据，我们介绍复杂系统的基于SDLE（scale-dependentLyapunovexponent）和AFA（自适应分形分析）的多尺度分析方法。SDLE可以刻画已知的所有类的复杂信号，包括决定性混沌，带噪声的混沌，随机分形，和间歇性混沌。AFA能非常有效地去噪并进行分形分析。作为应用，我们讨论河流、半导体激光、布尔混沌电路、金融、和医学数据的分析。
160,2019-10-17,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=398,理学院物理系2020年“申请—考核制”博士生招生工作方案,根据《中国人民大学博士生招考制度“申请-考核制”改革方案》，理学院物理系博士生招考试行“申请-考核制”选拔模式。为保证2020年博士生招生工作顺利开展，提高生源质量，制定本工作方案。
16,2019-10-17,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=166,理学院物理系2020年“申请—考核制”博士生招生工作方案,
169,2019-10-16,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=335,遇见·十年 | 理学院2009届校友返校活动圆满落幕,2019年10月19日，理学院2009届校友毕业十周年返校活动于理工楼207成功举办，2009届的毕业生时隔十年，再次回到母校回到学院，师生间同学间进行了亲切的交流。返校日下午两点，理学院返校校友师生见面会在理工楼207会议室正式召开。理学院2009届化学专业与物理专业共25位本科与硕士毕业的校友代表及部分家属共同返校归来。理学院党委书记杨燕萍、化学系系主任张建平、副系主任于安池，物理系系主任卢仲毅、副系主任王善才，党委副书记臧虹等学院领导与多位任课教师出席了本次见面会，迎接校友返校并与返校校友进行了亲切深入的交流。新闻链接：https://mp.weixin.qq.com/s/CYuWTOYl4Ca8nFq9S-RMww
189,2019-10-09,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=281,Exotic Spin Excitations of Quantum Magnets Revealed by Inelastic Neutron Scattering,"Quantumspinliquids(QSLs)representanovelstateofmatterinwhichnospontaneoussymmetryisbrokedthespinsremainintheliquid-likestateevenatabsolutezerotemperature.Theyholdgreatpotentialsinquantumcomputatiodcommunication.Furthermore,itisbelievedthattheunderstandingofQSLsmayhelpsolvethelong-termpuzzleofhigh-temperaturesuperconductivity.Forthesereasons,QSLshavebeenstudiedextensivelyinthepast45yearsorso,butsofartherestillappeartobenoidealQSLmaterials.NeutronscatteringplaysanessentialroleinidentifyingQSLs,asitprobesthespincorrelationsdirectlyandprovidescrucialinformationintheenergyandmomentumspaceofthespins."
192,2019-09-25,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=282,Resolving spinon continuum by 2D coherent spectroscopy,"Fractionalizationisaphenomenoninwhichtheelementaryexcitationsofamany-bodysystemaremadebybreakingaparttheconstituentdegreesoffreedom.Forinstance,inthequantumIsingchain,theelementaryexcitationisadomainwall,alsoknownasaspinon,whichcanbethoughtofashalfofaspin.Whilelocalexternalperturbationsmayexcitephononsandmagnonsfromthevacuumoneatatime,thespinonsmustbecreatedinpairs.Asaresult,indynamicprobesincludingneutronscatteringandelectronspinresoce,thespinonsappearasabroadcontinuumofsignalratherthanasharpresoce.Thespinoncontinuumhidestheintrinsicspectralpropertiesofspinonssuchastheirlinewidthandlineshape,therebyconcealingthespinons’dynamicalproperties.Inthistalk,Iwillshowthattwo-dimensionalcoherentspectroscopy(2DCS)isanidealtooltoanalyzethedynamicalpropertiesoffractionalexcitations.UsingquantumIsingchainasaprototypicalexample,Ishowtheoreticallythatthe2DCScanresolvethespinoncontinuumanddirectlyrevealthelifetimeofapairofspinons.Thisispossiblethankstothespinonechoprocess,whichisanincarnation ofthephotonechointhecontextofspinondynamics."
199,2019-09-24,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=283,An Introduction to Spin-triplet Pairing Superfluids and Superconductors,"Inthislecture,Iwillprovidetheoreticaldescriptionsforspin-tripletandodd-paritypairingstates,andemphasizehowthespin-tripletstatesmakedifferencefromtheirspin-singletcousins."
119,2019-09-18,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=284,分形子拓扑序：一类新奇的量子多体物质态,中学课本说大自然的物质可以分为气态、液态、固态、等离子态等。但实际上，凝聚态物理的研究表明，对宏观多体物质态的分类和表征是一件异常复杂又十分重要、令人兴奋的研究任务。在考虑量子涨落之后，量子世界的物质态更加丰富。比如，标准模型里的基本粒子和规范玻色子甚至可以从一个局域量子自旋模型中演生出来。在这个报告，我将介绍最近学术界发现的一类新奇的物质态：分形子拓扑序，一种几何与拓扑混合的物质态。其中的拓扑激发在空间中的移动受到了限制。有些拓扑激发，比如fracton（分形子），一旦产生就无法移动。另外有些拓扑激发被限制在某个子空间里（比如沿着某条线，或者某个面内）。本讲座将介绍我们最近提出来的一些严格可解模型(arXiv:1909.02814)，来实现这种物质态，并讨论其中的物理和数学。我们发现一系列新的激发，比如在一个四维超晶格上的模型有一种形状像一把椅子的拓扑激发：chairon。这些激发携带有拓扑与几何的性质，体现了加入几何性质之后的拓扑物质态的全新物理。
100,2019-09-18,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=162,因公出国公示Ⅰ,
187,2019-09-16,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=286,Topological Structures in Real Band Theory,
114,2019-09-11,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=287,New Macroscopic Quantum States of Matter in Attractive Bose-Einstein Condensates,"WithintheframeworkoftheGaussian-statetheory,weshowthatthequantummany-bodygroundstateofatrappedcondensatewithweaklyattractiveinteractionisasingle-modesqueezedvacuumstate,asopposetothecoherentstateunderrepulsiveinteraction.ThespatialmodeofthesqueezedstatecondensatessatisfiesaGross-Pitaevskiilikeequationinwhichtheinteractionstrengthisaugmentedbyafactor3duetothelargeparticlefluctuationofthesqueezedstate.Wealsostudythecollectiveexcitationsofthecondensatesbythetangentialspaceprojection,whichleadstonewtwo-particleexcitationsandconfirmsthephasetransitionfromcoherent-statetosqueezed-statecondensates.Ourinvestigationclarifiesthequantumstatesoftheattractivecondensatesandwillshednewlightonresearchofthedropletphasesindipolarandmulticomponentcondensates."
54,2019-08-27,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=245,物理学系程志海课题组发展利用新型横向剪切原子力显微术实现二维原子晶体的晶格取向成像,"中国人民大学物理学系程志海教授、季威教授、许瑞博士与上海硅酸盐所徐琨淇博士合作，发展和利用新型横向剪切显微术（transverseshearmicroscopy,TSM）成功实现了多种二维原子晶体材料的晶格取向成像。该成果于2019年8月在应用物理快报（AppliedPhysicsLetters，APL）上发表，并被编辑推荐为特色（Feature）文章，同时美国物理协会的Scilight也对该工作进行了专题采访并发表评论文章。"
46,2019-07-01,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=163,因公出国公示Ⅱ,姓名
123,2019-06-26,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=288,Entangled Pauli Principles: The DNA of Fractional Quantum Hall Fluids,【报告人简介】
133,2019-06-24,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=289,Fractionalized Excitations Revealed by Entanglement Entropy,"Fractionalizedexcitationsarekeytomanyunusualmany-bodystatessuchasquantumspinliquids,disorderedphasesthatcannotbedescribedintermsofanylocalorderparameter.Becausetheseexoticexcitationscorrespondtoemergentdegreesoffreedom,howtoprobethemandestablishtheirexistenceisalong-standingchallenge.Inourrecentwork,wepresentararemechanismtodirectlyrevealthefractionalizedexcitationsincriticalspinliquids usingreal-spaceentanglemententropy.Moreover,wedemonstrate howtousetheentanglemententropytoconstructanemergentspinonFermisurface.Ourworkopensupanewpathwaytoestablishandcharacterizeexoticexcitationsinnovelquantumphasesofmatter."
77,2019-06-19,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=290,原子自旋陀螺仪及磁力仪技术研究,量子精密测量技术属于量子技术的三大技术领域之一，也是最接近实用的技术领域，在未来具有广阔的应用空间。本报告主要介绍量子精密测量技术领域中的原子自旋陀螺仪和原子磁力仪技术现状及应用领域，介绍原子陀螺仪中的SERF（无自旋交换弛豫）陀螺仪和核磁共振陀螺仪原理及特点，以及原子磁力仪技术中的SERF磁力仪技术原理和研究现状。		 	【报告人简介】
30,2019-06-17,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=246,物理学系齐燃副教授等在高分波强相互作用量子气体研究中取得进展,"物理学系齐燃副教授、张芃教授与中国科技大学姚星灿、陈宇翱、潘建伟领导的实验小组以及清华大学翟荟教授合作，在钾41原子气体中发现了一种新型的高分波散射共振，并在该共振附近给出了体系存在d波分子超流的证据。相关工作发表在国际权威期刊《自然-物理》(NaturePhysics)上(Nat.Phys.15,570-576(2019))。齐燃副教授和姚星灿研究员是文章的共同第一作者。"
162,2019-06-12,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=291,Quantum phase transitions in magnetic topological insulators,"ThequantumanomalousHall(QAH)effectinmagnetictopologicalinsulator(TI)representsanewstateofmatteroriginatedfromtheinterplaybetweentopologyandmagnetism.AfundamentalquestionconcerningtheQAHeffectiswhetheritismerelyazero-magnetic-fieldquantumHalleffect,orifitcanhostuniquequantumphasesthatareunavailableelsewhere.TherearetwofeaturesthatdistinguishthemagneticTIsfromotherquantumHallsystems,namelythestrongdisorderscausedbymagneticdopantsandexistenceofmagneticdomains.Becausedisorderandmagnetismplaypivotalrolesinthephasediagramoftwo-dimensionalelectronsystems,accuratemanipulationofthemmaycreateexoticQAH-basedphasesandquantumcriticalphenomena. 	    InthistalkwereporttransportstudiesonaseriesofQAHsampleswithdifferenttypeanddensityofmagneticdopants.Wefindstrongevidencefortheexistenceoftwonovelquantumphases:theQAHliquidandanomalousHallinsulator.FortheanomalousHallinsulator,externalmagneticfielddrivesitintotheQAHliquidstateviaaquantumcriticalpoint,butthecriticalbehaviordeviatessignificantlyfromthatinconventionalquantumHalleffect.Weproposethatthetransmissionbetweenchiraledgestates,tunablebydisorderandmagneticdomainstructure,isthekeyforunravelingthepeculiarquantumtransportphenomenainmagneticTIs.WewillalsopresentrecentobservationsoftheaxioninsulatortoCherninsulatorquantumphasetransitioninthenewlydiscoveredantiferromagneticTIMnBi2Te4."
198,2019-06-06,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=359,国家重大科研仪器研制专项结题验收会在中国人民大学举办,6月5日，国家自然科学基金委员会在中国人民大学举办了国家重大科研仪器“冷中子非弹性散射谱仪的研制”项目结题验收会，国家自然科学基金委原副主任、中科院上海应用物理研究所院士沈文庆担任验收专家组组长。国家自然科学基金委、教育部、中国人民大学、中国原子能研究院等单位负责人，项目验收组全体专家，项目监理组、技术测试专家组、财务专家组、档案专家组的代表以及项目负责人鲍威和项目组的全体成员等与会。结题验收会由国家自然科学基金委数学物理科学部常务副主任董国轩主持。
177,2019-06-05,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=292,Emergent Quantum Spin States and Excitations in Correlated Electron Systems: A Spectral Perspective,"Thesearchfortheexoticquantumspinphasesandexcitationsconstitutesoneofthemostimportantandhotissuesinmoderncondensedmatterphysics.Inthistalk,Iwillbrieflyreview recenttheoreticalandexperimentalprogressonthissubject.Afterthisoverview,IwillpresentourinvestigationonthewholeexcitationspectraoftheJ1-J2Heisenbergmodelbasedontheextensionoftheelectronicclusterperturbationtheorytospinsystems,includingtheexcitationsfrompossibledeconfinedspin-1/2spinonsbeyondtheconventionalspin-1magnonsforsmallJ2andabroadcontinuumintheentirespectrumwhichisattributedtoaZ2quantumspinliquidwiththehelpoftheVMCanalysis.Usingthismethod,wealsoshowthecoexistenceoffractionalspinexcitationsandmagnonsinthespectraoftheKitaev-(off-diagonal)model,whichissuggestedtodescribethespin-orbitalMottinsulator-RuCl3.Finally,Iwilldiscussthe ferromagneticexcitationspectraoftheCherdZ2Hubbardmodel."
156,2019-05-29,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=293,Atomic and electronic structures of transition metal dichalcogenides heterostructures,"Theemergingatomiclayermaterialsofferaremarkablywiderangeofbuildingblocksofostructures.KeyadvantagesofthesevanderWaalsmaterialsincludeabroadspanofenergygaps,flexibilityofstackingdifferenttypesofmaterialstoformheterostructures,andthetunabilityinmaterialpropertiesbydopingandstrain.Thistalkwillbefocusedonourrecentworkinprobingtheatomicandelectronicstructureoftransitionmetaldichalcogenides(TMDs)heterostructures,includingbothverticalandlateralstructure.IwillfirstshowthatinverticallystackedMoS2/WSe2heterostructures,howtheinterlayercouplingcanbeusedasanewdesigning"
105,2019-05-22,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=294,Theoretical studies of novel phases in iridium oxides,"Iridiumoxides(iridates)havestrongspin-orbitcouplingandstrongelectroncorrelation.Theinterplayofthesetwoeffectsmaygiverisetointerestingelectronicphases,includinghigh-temperaturesuperconductivityandquantumspinliquids.Experimentalevidencesofthesenovelphaseshaveindeedbeenobservediniridatesrecently.Iwillfirstintroducethebasicelectronicpropertiesofiridates,andthenpresentaseriesofourtheoreticalstudiesonthesematerials,including:theoreticalpredictionofd-wavehigh-temperaturesuperconducitivityinSr2IrO4;modelandexplanationfortheunusualmagnetisminTb-dopedSr2IrO4;first-principlestudyofthemagneticinteractionsinquantumspinliquidcandidateNa2IrO3;recentproposalofquantumparaelectricityinducedquantumspinliquidphaseinH3LiIr2O6.					References[1]FW,T.Senthil,Phys.Rev.Lett.106,136402(2011).[2]L.Zhang,FW,D.-H.Lee,Phys.Rev.B94,16111(2016).[3]K.Hu,FW,J.Feng,Phys.Rev.Lett.115,167207(2015).[4]S.Wang,L.Zhang,FW,arXiv:1807.03092"
113,2019-05-15,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=295,非晶态材料与物理研究：窥探上帝的秘密,
43,2019-05-08,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=296,石墨烯场效应晶体管生物化学传感研究,石墨烯是人们发现的第一种由单层原子构成的材料。它导电性强、可弯折、耐腐蚀，有丰富的物理特性和广泛的应用前景。近年来，本团队致力于石墨烯和其它二维（2D）晶体的研究，希望找到从其独特的性能中受益的新方法。该报告将从新材料、新原理、新器件等角度总结我们基于石墨烯的独特电学性质开发低噪声、高灵敏度纳电子生物化学传感器的研究进展，并介绍其在单分子检测中的应用前景。
98,2019-05-07,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=411,2019年春季博士学位论文答辩会信息公示,1、
139,2019-04-24,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=297,Parity-time-symmetric quantum walks,"Thestudyofnon-Hermitiansystemswithparity-time(PT)symmetryisarapidlydevelopingfrontierinrecentyears.Experimentally,PT-symmetricsystemshavebeenrealizedinclassicalopticsbybalancinggaidloss,whichholdsgreatpromisefornovelopticaldevicesandnetworks.HerewereportthefirstexperimentalrealizationofpassivePT-symmetricquantumdynamicsforsinglephotonsbytemporallyalternatingphotonlossesinthequantumwalk(QW)interferometers.TheabilitytoimposePTsymmetryallowsustorealizeandinvestigateFloquettopologicalphasesdrivenbyPT-symmetricQWs.WeobservetopologicaledgestatesbetweenregionswithdifferentbulktopologicalpropertiesandconfirmtherobustnessoftheseedgestateswithrespecttoPT-symmetry-preservingperturbationsandPT-symmetry-breakingstaticdisorder.OurresultspavethewayforrealizingquantummechanicalPT-syntheticdevicesandaugurexcitingpossibilitiesforexploringtopologicalpropertiesof non-Hermitiansystemsusingdiscrete-timeQWs."
116,2019-04-22,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=351,"我系成功举办""第九届量子多体计算物理研讨会""",
108,2019-04-18,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=298,拓扑电偶极子和多极子,拓扑作为一个新兴概念被广泛应用于固体材料的设计。拓扑非平凡的材料具有拓扑保护的本征边界态。拓扑边界态不会被微小的扰动所破坏。因此有可能应用于低功耗电子器件。
70,2019-04-17,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=299,Effect of the counter-rotating interaction on polariton superfluid phase transition in Rabi lattice model,"Inthistalk,Iwillreportourtheoreticalresearchontheeffectofthelight-mattercounter-rotatinginteraction(CRI)intheRabilatticemodel.Boththegroundstateandthespectraoflow-lyingexcitationsareobtainedwithuseofasophisticatedunitarytransformation.ThisCRIisshownnotonlytoinducealong-rangeinteractionbetweencavities,favoringthelong-rangesuperfluidorder,butalsotobreaktheconservationoflocalpolaritonnumberateachsite,leadingtotheabsenceoftheMottlobesinthephasediagram,insharpcontrastwiththecasewithouttheCRIaswellasthatoftheBose-Hubbardmodel."
2,2019-04-10,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=300,高压下量子材料中的呈展现象与物理,高压及低温与磁场等极端条件极大的拓展了凝聚态物理的研究空间，为更加深刻、全面的理解凝聚态物质提供了多物理维度的实验研究平台，通过调控压力及温度与磁场等外部物理参数可以使许多材料呈展出丰富多彩的物理现象。高压研究正在凝聚态物理及相关领域的研究中不断为发现新物态、理解新现象、开辟新领域、探索新材料发挥着关键的作用。本报告将重点介绍近年来报告人及合作者在高压下发现的一些呈展现象和物理，所涉及的从元素到复杂化合物的研究体系均为近年来较受关注的具有某些奇异电子特性的体系。
47,2019-03-27,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=301,In situ techniques for quantum materials,"Recently,quantummaterialsarethehottesttopicincondensedmatterphysics.Asthesamplesbecomesmallerandsmaller,insitucharacterizationsbecomemoreandmoreimportant.Bycombiningmolecularbeamepitaxy(MBE)withSTM,ARPESandothertechniques,insitucharacterizationscanbeachieved.Withatomicprecisioncontrolofgrowth,MBEcanprovidecleadsmoothsurfacesforSTMandARPEStostudy.Meanwhile,STM,ARPESandinsitutechniquescanalsoprovideenoughinformationforMBEtoeliminatemuchofthetrialanderrorduringgrowth,sothatonecanfabricatethestructuresthatdonotexistinnatureorcannotbegrownbyothertechniques.Therefore,thiskindofcombinedsystemcandosomeuniqueworkwhichcannotbedonebyseparateinstruments."
117,2019-03-22,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=248,中国人民大学物理系雷和畅课题组与中科院物理所丁洪课题组合作在Nature发文——实验观测到新型手性费米子,手性是指一个物体与其镜像不能重合，它在自然界中广泛存在。在相对论物理中，手性是指无质量粒子的自旋和动量方向平行或者反平行。外尔费米子就是一种具有手性的粒子，描述它的哈密顿量Hk=σ∙k，其中σ和k分别代表自旋和动量。在拓扑理论中，固体中手性费米子的能带简并点必须携带非零的陈数，如外尔点的陈数C=±1，它们在表面上的投影被螺旋结构的表面态环绕，其等能面就是费米弧连接陈数符号相反的简并点的表面投影。
205,2019-03-20,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=302,Realization of desired two-dimensional materials’ properties through designed growth,"Thesingleatomiccrystallayeroftransitionmetaldichalcogenides(TMDCs),withnumerousexoticphysicalproperties,hasbecomeaworthysuccessortographene.Throughthedesignedgrowth,itispossibletofurtherrealizethedesiredtwo-dimensionalmaterials’propertiesandadditionfunctionalities.Asexamples,Iwilltalkaboutmanipulatingthevalleypolarizationofthesingle-layerMoS2grownonGaNsubstrate,largescaleself-assemblyof1T’-2HMoTe2homojunctionsbysolid-to-solidphasetransformation,andscalingofquantumHalltwo-dimensionalsemiconductors.."
72,2019-03-20,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=399,2019年人大物理系硕士研究生调剂复试名单和安排,1.调剂复试名单
26,2019-03-15,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=401,2019年统考硕士生复试名单和复试办法,一、2019年物理系硕士生复试名单如下：
